epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,619.456,0.93571,20.334,1.23274,0.88701,0.1474,0.41781,0.37881,1.03051,20.1616,1.16469,0.00151431,0.000504771,0.00151431,0.000504771,0.00151431,0.000504771,0.00151431,0.000504771
31,635.87,0.8585,20.2142,1.19982,0.83925,0.27273,0.44043,0.39482,1.02448,18.9659,1.2902,0.00150187,0.000500625,0.00150187,0.000500625,0.00150187,0.000500625,0.00150187,0.000500625
32,653.859,0.83636,19.1429,1.19826,0.83925,0.27273,0.44043,0.39482,1.02448,18.9659,1.2902,0.00148944,0.000496479,0.00148944,0.000496479,0.00148944,0.000496479,0.00148944,0.000496479
33,681.008,0.86988,19.378,1.17804,0.76081,0.41835,0.42284,0.36559,0.98211,18.0726,1.22218,0.001477,0.000492333,0.001477,0.000492333,0.001477,0.000492333,0.001477,0.000492333
34,705.442,0.84843,19.1774,1.20434,0.76081,0.41835,0.42284,0.36559,0.98211,18.0726,1.22218,0.00146456,0.000488188,0.00146456,0.000488188,0.00146456,0.000488188,0.00146456,0.000488188
35,722.806,0.85257,18.5776,1.20936,0.76338,0.45455,0.43305,0.37831,0.92149,17.1925,1.19713,0.00145212,0.000484042,0.00145212,0.000484042,0.00145212,0.000484042,0.00145212,0.000484042
36,739.781,0.83963,18.7169,1.18128,0.76338,0.45455,0.43305,0.37831,0.92149,17.1925,1.19713,0.00143969,0.000479896,0.00143969,0.000479896,0.00143969,0.000479896,0.00143969,0.000479896
37,757.426,0.75748,17.3068,1.14825,0.70922,0.54545,0.5326,0.46905,0.73078,16.194,1.05321,0.00142725,0.00047575,0.00142725,0.00047575,0.00142725,0.00047575,0.00142725,0.00047575
38,774.36,0.78531,17.2584,1.14664,0.70922,0.54545,0.5326,0.46905,0.73078,16.194,1.05321,0.00141481,0.000471604,0.00141481,0.000471604,0.00141481,0.000471604,0.00141481,0.000471604
39,792.075,0.81598,17.9852,1.15919,0.71606,0.54545,0.44032,0.37385,0.98735,15.5173,1.18517,0.00140237,0.000467458,0.00140237,0.000467458,0.00140237,0.000467458,0.00140237,0.000467458
40,823.742,0.77011,16.5516,1.12009,0.71606,0.54545,0.44032,0.37385,0.98735,15.5173,1.18517,0.00138994,0.000463312,0.00138994,0.000463312,0.00138994,0.000463312,0.00138994,0.000463312
41,849.384,0.79644,18.1127,1.13076,0.78614,0.54545,0.5287,0.46868,0.9911,14.5674,1.21966,0.0013775,0.000459167,0.0013775,0.000459167,0.0013775,0.000459167,0.0013775,0.000459167
42,879.321,0.75133,15.7454,1.11565,0.78614,0.54545,0.5287,0.46868,0.9911,14.5674,1.21966,0.00136506,0.000455021,0.00136506,0.000455021,0.00136506,0.000455021,0.00136506,0.000455021
43,897.015,0.7172,14.8742,1.08076,0.80813,0.52193,0.52633,0.46646,0.96984,14.1782,1.19941,0.00135262,0.000450875,0.00135262,0.000450875,0.00135262,0.000450875,0.00135262,0.000450875
44,913.857,0.69693,15.0601,1.04903,0.80813,0.52193,0.52633,0.46646,0.96984,14.1782,1.19941,0.00134019,0.000446729,0.00134019,0.000446729,0.00134019,0.000446729,0.00134019,0.000446729
45,931.542,0.72653,15.6664,1.06632,0.83947,0.52057,0.52742,0.46693,0.81331,13.8952,1.09828,0.00132775,0.000442583,0.00132775,0.000442583,0.00132775,0.000442583,0.00132775,0.000442583
46,948.293,0.65799,14.3988,1.04416,0.83947,0.52057,0.52742,0.46693,0.81331,13.8952,1.09828,0.00131531,0.000438438,0.00131531,0.000438438,0.00131531,0.000438438,0.00131531,0.000438438
47,966.294,0.68077,14.5693,1.06077,0.84686,0.52237,0.52749,0.47089,0.7566,13.6492,1.06191,0.00130287,0.000434292,0.00130287,0.000434292,0.00130287,0.000434292,0.00130287,0.000434292
48,983.338,0.64098,14.3247,1.02323,0.84686,0.52237,0.52749,0.47089,0.7566,13.6492,1.06191,0.00129044,0.000430146,0.00129044,0.000430146,0.00129044,0.000430146,0.00129044,0.000430146
49,1001.23,0.71456,16.1185,1.06106,0.83681,0.51738,0.52378,0.45906,0.68738,13.3476,0.98521,0.001278,0.000426,0.001278,0.000426,0.001278,0.000426,0.001278,0.000426
50,1017.66,0.62567,13.6168,0.97691,0.83681,0.51738,0.52378,0.45906,0.68738,13.3476,0.98521,0.00126556,0.000421854,0.00126556,0.000421854,0.00126556,0.000421854,0.00126556,0.000421854
51,1034.33,0.64691,14.4919,1.01806,0.83338,0.51687,0.54007,0.47525,0.7651,12.9774,1.05919,0.00125313,0.000417708,0.00125313,0.000417708,0.00125313,0.000417708,0.00125313,0.000417708
52,1054.13,0.58928,13.101,0.97058,0.83338,0.51687,0.54007,0.47525,0.7651,12.9774,1.05919,0.00124069,0.000413562,0.00124069,0.000413562,0.00124069,0.000413562,0.00124069,0.000413562
53,1085.82,0.60779,13.8515,0.9928,0.82704,0.52491,0.61583,0.55087,0.73752,12.7354,1.02967,0.00122825,0.000409417,0.00122825,0.000409417,0.00122825,0.000409417,0.00122825,0.000409417
54,1105.29,0.60438,13.9871,0.9737,0.82704,0.52491,0.61583,0.55087,0.73752,12.7354,1.02967,0.00121581,0.000405271,0.00121581,0.000405271,0.00121581,0.000405271,0.00121581,0.000405271
55,1124.54,0.56842,13.0123,0.96718,0.8731,0.52893,0.6689,0.56328,0.69365,12.5693,1.00762,0.00120338,0.000401125,0.00120338,0.000401125,0.00120338,0.000401125,0.00120338,0.000401125
56,1142.39,0.63282,14.6266,1.00276,0.8731,0.52893,0.6689,0.56328,0.69365,12.5693,1.00762,0.00119094,0.000396979,0.00119094,0.000396979,0.00119094,0.000396979,0.00119094,0.000396979
57,1160.25,0.5909,13.5356,0.95579,0.87429,0.53084,0.68896,0.59906,0.71801,12.0188,1.01495,0.0011785,0.000392833,0.0011785,0.000392833,0.0011785,0.000392833,0.0011785,0.000392833
58,1186.7,0.62175,14.4907,0.97131,0.87429,0.53084,0.68896,0.59906,0.71801,12.0188,1.01495,0.00116606,0.000388688,0.00116606,0.000388688,0.00116606,0.000388688,0.00116606,0.000388688
59,1206.87,0.57817,12.6581,0.96258,0.86462,0.52859,0.60093,0.52736,0.66223,12.179,0.94736,0.00115362,0.000384542,0.00115362,0.000384542,0.00115362,0.000384542,0.00115362,0.000384542
60,1225.92,0.58474,12.3174,0.97881,0.86462,0.52859,0.60093,0.52736,0.66223,12.179,0.94736,0.00114119,0.000380396,0.00114119,0.000380396,0.00114119,0.000380396,0.00114119,0.000380396
61,1243.3,0.64286,13.7998,0.98296,0.90077,0.48163,0.55615,0.49311,0.70702,12.7995,1.01026,0.00112875,0.00037625,0.00112875,0.00037625,0.00112875,0.00037625,0.00112875,0.00037625
62,1260.33,0.55303,12.3478,0.95572,0.90077,0.48163,0.55615,0.49311,0.70702,12.7995,1.01026,0.00111631,0.000372104,0.00111631,0.000372104,0.00111631,0.000372104,0.00111631,0.000372104
63,1277.49,0.60037,13.0969,0.95016,0.89098,0.53046,0.6764,0.59349,0.6448,11.5874,0.92932,0.00110388,0.000367958,0.00110388,0.000367958,0.00110388,0.000367958,0.00110388,0.000367958
64,1294.68,0.53333,11.7396,0.94137,0.89098,0.53046,0.6764,0.59349,0.6448,11.5874,0.92932,0.00109144,0.000363813,0.00109144,0.000363813,0.00109144,0.000363813,0.00109144,0.000363813
65,1312.4,0.54224,11.1447,0.92607,0.91461,0.53056,0.86937,0.76936,0.63648,10.2448,0.94654,0.001079,0.000359667,0.001079,0.000359667,0.001079,0.000359667,0.001079,0.000359667
66,1332.83,0.58908,12.6673,0.94372,0.91461,0.53056,0.86937,0.76936,0.63648,10.2448,0.94654,0.00106656,0.000355521,0.00106656,0.000355521,0.00106656,0.000355521,0.00106656,0.000355521
67,1350.6,0.52232,11.7864,0.9498,0.9169,0.53071,0.77339,0.68651,0.60892,10.1358,0.90708,0.00105412,0.000351375,0.00105412,0.000351375,0.00105412,0.000351375,0.00105412,0.000351375
68,1369.87,0.5253,11.0801,0.91913,0.9169,0.53071,0.77339,0.68651,0.60892,10.1358,0.90708,0.00104169,0.000347229,0.00104169,0.000347229,0.00104169,0.000347229,0.00104169,0.000347229
69,1400.32,0.54466,11.5631,0.92701,0.91897,0.54177,0.92264,0.82662,0.60847,9.25008,0.93767,0.00102925,0.000343083,0.00102925,0.000343083,0.00102925,0.000343083,0.00102925,0.000343083
70,1423.39,0.53881,11.8604,0.94014,0.91897,0.54177,0.92264,0.82662,0.60847,9.25008,0.93767,0.00101681,0.000338937,0.00101681,0.000338937,0.00101681,0.000338937,0.00101681,0.000338937
71,1445.86,0.56699,12.4345,0.91197,0.91809,0.53833,0.9102,0.81641,0.57695,9.44832,0.88517,0.00100437,0.000334792,0.00100437,0.000334792,0.00100437,0.000334792,0.00100437,0.000334792
72,1479.93,0.49941,9.98001,0.884,0.91809,0.53833,0.9102,0.81641,0.57695,9.44832,0.88517,0.000991937,0.000330646,0.000991937,0.000330646,0.000991937,0.000330646,0.000991937,0.000330646
73,1511.98,0.50481,10.6038,0.89361,0.92996,0.54028,0.90721,0.81703,0.61397,9.25274,0.91483,0.0009795,0.0003265,0.0009795,0.0003265,0.0009795,0.0003265,0.0009795,0.0003265
74,1539.54,0.48682,9.86617,0.88401,0.92996,0.54028,0.90721,0.81703,0.61397,9.25274,0.91483,0.000967062,0.000322354,0.000967062,0.000322354,0.000967062,0.000322354,0.000967062,0.000322354
75,1566.27,0.4948,10.1402,0.8933,0.64015,0.81818,0.995,0.88671,0.61419,8.21845,0.94542,0.000954625,0.000318208,0.000954625,0.000318208,0.000954625,0.000318208,0.000954625,0.000318208
76,1597.03,0.51577,10.3274,0.87201,0.64015,0.81818,0.995,0.88671,0.61419,8.21845,0.94542,0.000942187,0.000314062,0.000942187,0.000314062,0.000942187,0.000314062,0.000942187,0.000314062
77,1620.19,0.52649,10.0088,0.92616,0.62623,0.81818,0.92264,0.83307,0.61656,8.13433,0.94186,0.00092975,0.000309917,0.00092975,0.000309917,0.00092975,0.000309917,0.00092975,0.000309917
78,1638.24,0.48807,9.86377,0.91453,0.62623,0.81818,0.92264,0.83307,0.61656,8.13433,0.94186,0.000917313,0.000305771,0.000917313,0.000305771,0.000917313,0.000305771,0.000917313,0.000305771
79,1655.98,0.51114,9.66039,0.90865,0.73916,0.81818,0.995,0.88,0.61924,7.81071,0.94985,0.000904875,0.000301625,0.000904875,0.000301625,0.000904875,0.000301625,0.000904875,0.000301625
80,1672.98,0.48031,9.14589,0.88222,0.73916,0.81818,0.995,0.88,0.61924,7.81071,0.94985,0.000892438,0.000297479,0.000892438,0.000297479,0.000892438,0.000297479,0.000892438,0.000297479
81,1690.27,0.49013,9.19462,0.88315,0.80097,0.81818,0.995,0.87629,0.60741,7.37971,0.93364,0.00088,0.000293333,0.00088,0.000293333,0.00088,0.000293333,0.00088,0.000293333
82,1707.75,0.49183,8.97056,0.90449,0.80097,0.81818,0.995,0.87629,0.60741,7.37971,0.93364,0.000867562,0.000289187,0.000867562,0.000289187,0.000867562,0.000289187,0.000867562,0.000289187
83,1725.31,0.50381,9.55259,0.92427,0.83783,0.81818,0.995,0.88582,0.60173,7.1089,0.92654,0.000855125,0.000285042,0.000855125,0.000285042,0.000855125,0.000285042,0.000855125,0.000285042
84,1744.68,0.48405,9.50852,0.88716,0.83783,0.81818,0.995,0.88582,0.60173,7.1089,0.92654,0.000842688,0.000280896,0.000842688,0.000280896,0.000842688,0.000280896,0.000842688,0.000280896
85,1762.57,0.48838,8.84356,0.89359,0.8841,0.81818,0.92264,0.83678,0.57933,7.17341,0.8901,0.00083025,0.00027675,0.00083025,0.00027675,0.00083025,0.00027675,0.00083025,0.00027675
86,1780.12,0.50346,8.71174,0.88751,0.8841,0.81818,0.92264,0.83678,0.57933,7.17341,0.8901,0.000817813,0.000272604,0.000817813,0.000272604,0.000817813,0.000272604,0.000817813,0.000272604
87,1797.86,0.532,10.177,0.91012,0.92438,0.81818,0.995,0.89014,0.58924,6.66644,0.92417,0.000805375,0.000268458,0.000805375,0.000268458,0.000805375,0.000268458,0.000805375,0.000268458
88,1815.71,0.46155,8.63833,0.87509,0.92438,0.81818,0.995,0.89014,0.58924,6.66644,0.92417,0.000792938,0.000264313,0.000792938,0.000264313,0.000792938,0.000264313,0.000792938,0.000264313
89,1832.35,0.46162,8.03898,0.88922,0.78281,0.90909,0.995,0.88181,0.58486,6.55541,0.91785,0.0007805,0.000260167,0.0007805,0.000260167,0.0007805,0.000260167,0.0007805,0.000260167
90,1848.86,0.45487,8.13059,0.8829,0.78281,0.90909,0.995,0.88181,0.58486,6.55541,0.91785,0.000768062,0.000256021,0.000768062,0.000256021,0.000768062,0.000256021,0.000768062,0.000256021
91,1865.97,0.45209,8.20613,0.87261,0.65505,0.90909,0.90885,0.83002,0.57531,7.16984,0.87319,0.000755625,0.000251875,0.000755625,0.000251875,0.000755625,0.000251875,0.000755625,0.000251875
92,1882.09,0.47337,7.90776,0.90168,0.65505,0.90909,0.90885,0.83002,0.57531,7.16984,0.87319,0.000743187,0.000247729,0.000743187,0.000247729,0.000743187,0.000247729,0.000743187,0.000247729
93,1901.29,0.48524,7.93813,0.88087,0.78795,0.81818,0.90907,0.83055,0.57389,7.12646,0.87772,0.00073075,0.000243583,0.00073075,0.000243583,0.00073075,0.000243583,0.00073075,0.000243583
94,1929.81,0.46764,7.73688,0.85483,0.78795,0.81818,0.90907,0.83055,0.57389,7.12646,0.87772,0.000718312,0.000239438,0.000718312,0.000239438,0.000718312,0.000239438,0.000718312,0.000239438
95,1956.37,0.48211,8.90575,0.91541,0.90961,0.90909,0.995,0.88193,0.57232,6.15224,0.89834,0.000705875,0.000235292,0.000705875,0.000235292,0.000705875,0.000235292,0.000705875,0.000235292
96,1981.95,0.46547,7.57256,0.86458,0.90961,0.90909,0.995,0.88193,0.57232,6.15224,0.89834,0.000693438,0.000231146,0.000693438,0.000231146,0.000693438,0.000231146,0.000693438,0.000231146
97,1999.43,0.46187,7.70256,0.8742,0.92588,0.89759,0.995,0.90002,0.55104,6.0654,0.87493,0.000681,0.000227,0.000681,0.000227,0.000681,0.000227,0.000681,0.000227
98,2016.88,0.45986,7.59948,0.84647,0.92588,0.89759,0.995,0.90002,0.55104,6.0654,0.87493,0.000668562,0.000222854,0.000668562,0.000222854,0.000668562,0.000222854,0.000668562,0.000222854
99,2034.16,0.51442,8.64293,0.8849,0.92121,0.89694,0.9347,0.85324,0.54205,6.0126,0.86971,0.000656125,0.000218708,0.000656125,0.000218708,0.000656125,0.000218708,0.000656125,0.000218708
100,2051.31,0.45137,7.11274,0.86951,0.92121,0.89694,0.9347,0.85324,0.54205,6.0126,0.86971,0.000643687,0.000214562,0.000643687,0.000214562,0.000643687,0.000214562,0.000643687,0.000214562
101,2068.32,0.4792,7.84136,0.85571,0.91366,0.90909,0.995,0.90376,0.54674,6.00464,0.87273,0.00063125,0.000210417,0.00063125,0.000210417,0.00063125,0.000210417,0.00063125,0.000210417
102,2085.1,0.44835,7.26227,0.84444,0.91366,0.90909,0.995,0.90376,0.54674,6.00464,0.87273,0.000618813,0.000206271,0.000618813,0.000206271,0.000618813,0.000206271,0.000618813,0.000206271
103,2102.75,0.47756,7.91521,0.86075,0.91781,0.90909,0.995,0.90497,0.5473,5.9068,0.87217,0.000606375,0.000202125,0.000606375,0.000202125,0.000606375,0.000202125,0.000606375,0.000202125
104,2121.18,0.46641,9.13057,0.84942,0.91781,0.90909,0.995,0.90497,0.5473,5.9068,0.87217,0.000593938,0.000197979,0.000593938,0.000197979,0.000593938,0.000197979,0.000593938,0.000197979
105,2139.27,0.48023,7.73486,0.86141,0.91039,0.89664,0.94977,0.86661,0.5393,5.78102,0.86422,0.0005815,0.000193833,0.0005815,0.000193833,0.0005815,0.000193833,0.0005815,0.000193833
106,2156.93,0.42356,7.15057,0.83752,0.91039,0.89664,0.94977,0.86661,0.5393,5.78102,0.86422,0.000569063,0.000189688,0.000569063,0.000189688,0.000569063,0.000189688,0.000569063,0.000189688
107,2174.66,0.48018,7.66879,0.86671,0.90491,0.89404,0.90584,0.83653,0.57925,6.11442,0.87431,0.000556625,0.000185542,0.000556625,0.000185542,0.000556625,0.000185542,0.000556625,0.000185542
108,2191.93,0.44482,7.11894,0.85782,0.90491,0.89404,0.90584,0.83653,0.57925,6.11442,0.87431,0.000544187,0.000181396,0.000544187,0.000181396,0.000544187,0.000181396,0.000544187,0.000181396
109,2210.66,0.41817,7.20282,0.83735,0.83307,0.90909,0.90957,0.84163,0.5633,6.1348,0.85651,0.00053175,0.00017725,0.00053175,0.00017725,0.00053175,0.00017725,0.00053175,0.00017725
110,2227.09,0.43264,7.14713,0.85843,0.83307,0.90909,0.90957,0.84163,0.5633,6.1348,0.85651,0.000519312,0.000173104,0.000519312,0.000173104,0.000519312,0.000173104,0.000519312,0.000173104
111,2243.93,0.47213,7.45773,0.82391,0.82486,0.90909,0.90907,0.84138,0.56133,6.11638,0.85599,0.000506875,0.000168958,0.000506875,0.000168958,0.000506875,0.000168958,0.000506875,0.000168958
112,2260.78,0.43324,7.08212,0.80917,0.82486,0.90909,0.90907,0.84138,0.56133,6.11638,0.85599,0.000494437,0.000164813,0.000494437,0.000164813,0.000494437,0.000164813,0.000494437,0.000164813
113,2277.71,0.44581,7.06726,0.84412,0.90975,0.81818,0.90455,0.83991,0.56928,6.01043,0.86634,0.000482,0.000160667,0.000482,0.000160667,0.000482,0.000160667,0.000482,0.000160667
114,2297.13,0.43475,6.74562,0.84095,0.90975,0.81818,0.90455,0.83991,0.56928,6.01043,0.86634,0.000469562,0.000156521,0.000469562,0.000156521,0.000469562,0.000156521,0.000469562,0.000156521
115,2314.96,0.44268,7.40886,0.84277,0.89016,0.90909,0.90455,0.83741,0.58936,5.96573,0.88763,0.000457125,0.000152375,0.000457125,0.000152375,0.000457125,0.000152375,0.000457125,0.000152375
116,2331.24,0.41968,6.84929,0.82653,0.89016,0.90909,0.90455,0.83741,0.58936,5.96573,0.88763,0.000444687,0.000148229,0.000444687,0.000148229,0.000444687,0.000148229,0.000444687,0.000148229
117,2347.69,0.49794,8.19569,0.87352,0.8164,0.90909,0.90455,0.83951,0.60229,6.13086,0.91321,0.00043225,0.000144083,0.00043225,0.000144083,0.00043225,0.000144083,0.00043225,0.000144083
118,2364.14,0.46937,8.24226,0.86755,0.8164,0.90909,0.90455,0.83951,0.60229,6.13086,0.91321,0.000419812,0.000139938,0.000419812,0.000139938,0.000419812,0.000139938,0.000419812,0.000139938
119,2381.39,0.43733,6.80551,0.83,0.91645,0.81818,0.90455,0.8395,0.61295,6.24005,0.9314,0.000407375,0.000135792,0.000407375,0.000135792,0.000407375,0.000135792,0.000407375,0.000135792
120,2398.77,0.45061,8.58782,0.86451,0.91645,0.81818,0.90455,0.8395,0.61295,6.24005,0.9314,0.000394937,0.000131646,0.000394937,0.000131646,0.000394937,0.000131646,0.000394937,0.000131646
121,2423.25,0.47342,7.76188,0.84,0.92278,0.81818,0.90455,0.8395,0.61897,6.25041,0.92954,0.0003825,0.0001275,0.0003825,0.0001275,0.0003825,0.0001275,0.0003825,0.0001275
122,2441.23,0.43068,6.7731,0.84773,0.92278,0.81818,0.90455,0.8395,0.61897,6.25041,0.92954,0.000370063,0.000123354,0.000370063,0.000123354,0.000370063,0.000123354,0.000370063,0.000123354
123,2459.6,0.41919,6.62431,0.8408,0.78504,0.90909,0.90987,0.84021,0.58467,6.06421,0.88873,0.000357625,0.000119208,0.000357625,0.000119208,0.000357625,0.000119208,0.000357625,0.000119208
124,2476.63,0.47738,8.69666,0.8374,0.78504,0.90909,0.90987,0.84021,0.58467,6.06421,0.88873,0.000345188,0.000115063,0.000345188,0.000115063,0.000345188,0.000115063,0.000345188,0.000115063
125,2493.37,0.42379,6.29828,0.85187,0.77632,1,0.995,0.92056,0.52132,5.4066,0.83969,0.00033275,0.000110917,0.00033275,0.000110917,0.00033275,0.000110917,0.00033275,0.000110917
126,2510.04,0.43767,7.16224,0.82823,0.77632,1,0.995,0.92056,0.52132,5.4066,0.83969,0.000320312,0.000106771,0.000320312,0.000106771,0.000320312,0.000106771,0.000320312,0.000106771
127,2526.99,0.40503,6.59659,0.84228,0.79911,1,0.995,0.91996,0.51795,5.27982,0.83357,0.000307875,0.000102625,0.000307875,0.000102625,0.000307875,0.000102625,0.000307875,0.000102625
128,2544.65,0.45461,6.70574,0.84025,0.79911,1,0.995,0.91996,0.51795,5.27982,0.83357,0.000295437,9.84792e-05,0.000295437,9.84792e-05,0.000295437,9.84792e-05,0.000295437,9.84792e-05
129,2573.48,0.4042,6.74503,0.82272,0.90559,0.90909,0.995,0.91997,0.51851,5.25706,0.82994,0.000283,9.43333e-05,0.000283,9.43333e-05,0.000283,9.43333e-05,0.000283,9.43333e-05
